created_at,field1,field2,field3,field4,field5,field6
2021-12-24T06:18:08+07:00,313.55768,6.61993,0.01936,1.46484,29,75
2021-12-24T06:23:23+07:00,313.55768,6.61993,0.0244,1.41602,29,75
2021-12-24T06:28:38+07:00,313.55768,6.54105,0.02272,1.41602,29,75
2021-12-24T06:33:51+07:00,313.55768,7.18616,0.00424,1.41602,29,75
2021-12-24T06:39:07+07:00,313.55768,6.54105,0.0076,1.41602,29,75
2021-12-24T06:44:22+07:00,313.55768,6.46268,0.02944,1.41602,29,75
2021-12-24T06:49:36+07:00,313.55768,6.61993,0.01264,1.46484,29,75
2021-12-24T07:00:10+07:00,409.76749,7.52097,0.01264,1.75781,29,75
2021-12-24T07:05:24+07:00,380.44287,7.69149,0.00172,1.41602,29,75
2021-12-24T07:10:39+07:00,326.22336,6.77918,0.01852,1.75781,29,75
2021-12-24T07:15:55+07:00,326.22336,6.94045,0.00508,1.41602,29,75
2021-12-24T07:26:34+07:00,425.00409,8.03882,0.02104,1.46484,29,75
2021-12-24T07:31:49+07:00,352.61032,7.35253,0.02188,1.46484,29,75
2021-12-24T07:42:13+07:00,409.76749,7.9512,0.01768,1.51367,29,75
2021-12-24T07:52:40+07:00,352.04749,7.77753,0.02272,2.58789,28,77
2021-12-24T07:57:58+07:00,336.672,7.77753,0.01348,2.88086,28,78
2021-12-24T08:08:31+07:00,437.29706,8.85155,0.01516,3.85742,28,78
2021-12-24T08:13:47+07:00,332.6442,7.77753,0.0034,3.90625,28,80
2021-12-24T08:19:04+07:00,319.8815,7.60597,0.02356,4.3457,28,80
2021-12-24T08:24:19+07:00,321.81448,7.52097,0,4.3457,28,79
2021-12-24T08:29:36+07:00,321.81448,7.52097,0.03448,4.29688,28,79
2021-12-24T08:34:53+07:00,384.90756,8.39464,0.01684,4.58984,28,81
2021-12-24T08:40:08+07:00,401.80164,8.21567,0.0034,4.58984,28,80
2021-12-24T08:45:26+07:00,401.80164,8.39464,0.0076,4.58984,28,80
